WINTERTIJD;ZOMERTIJD;Leveren;Terugleveren;TOTAAL
06/01/2021 04:45;06/01/2021 04:45;559;0;559
06/01/2021 05:00;06/01/2021 05:00;540;0;540
06/01/2021 05:15;06/01/2021 05:15;537;0;537
06/01/2021 05:30;06/01/2021 05:30;527;0;527
06/01/2021 05:45;06/01/2021 05:45;549;0;549
06/01/2021 06:00;06/01/2021 06:00;547;0;547
06/01/2021 06:15;06/01/2021 06:15;586;0;586
06/01/2021 06:30;06/01/2021 06:30;605;0;605
06/01/2021 06:45;06/01/2021 06:45;613;0;613
06/01/2021 07:00;06/01/2021 07:00;632;0;632
06/01/2021 07:15;06/01/2021 07:15;648;0;648
06/01/2021 07:30;06/01/2021 07:30;675;0;675
06/01/2021 07:45;06/01/2021 07:45;690;0;690
06/01/2021 08:00;06/01/2021 08:00;683;0;683
06/01/2021 08:15;06/01/2021 08:15;693;0;693
06/01/2021 08:30;06/01/2021 08:30;701;0;701
06/01/2021 08:45;06/01/2021 08:45;712;0;712
06/01/2021 09:00;06/01/2021 09:00;680;0;680
06/01/2021 09:15;06/01/2021 09:15;680;0;680
06/01/2021 09:30;06/01/2021 09:30;670;0;670
06/01/2021 09:45;06/01/2021 09:45;641;0;641
06/01/2021 10:00;06/01/2021 10:00;647;0;647
06/01/2021 10:15;06/01/2021 10:15;646;0;646
06/01/2021 10:30;06/01/2021 10:30;632;0;632
06/01/2021 10:45;06/01/2021 10:45;612;0;612
06/01/2021 11:00;06/01/2021 11:00;586;0;586
06/01/2021 11:15;06/01/2021 11:15;608;0;608
06/01/2021 11:30;06/01/2021 11:30;550;0;550
06/01/2021 11:45;06/01/2021 11:45;520;0;520
06/01/2021 12:00;06/01/2021 12:00;534;0;534
06/01/2021 12:15;06/01/2021 12:15;569;0;569
06/01/2021 12:30;06/01/2021 12:30;585;0;585
06/01/2021 12:45;06/01/2021 12:45;557;0;557
06/01/2021 13:00;06/01/2021 13:00;543;0;543
06/01/2021 13:15;06/01/2021 13:15;547;0;547
06/01/2021 13:30;06/01/2021 13:30;573;0;573
06/01/2021 13:45;06/01/2021 13:45;555;0;555
06/01/2021 14:00;06/01/2021 14:00;563;0;563
06/01/2021 14:15;06/01/2021 14:15;562;0;562
06/01/2021 14:30;06/01/2021 14:30;563;0;563
06/01/2021 14:45;06/01/2021 14:45;591;0;591
06/01/2021 15:00;06/01/2021 15:00;610;0;610
06/01/2021 15:15;06/01/2021 15:15;624;0;624
06/01/2021 15:30;06/01/2021 15:30;631;0;631
06/01/2021 15:45;06/01/2021 15:45;646;0;646
06/01/2021 16:00;06/01/2021 16:00;637;0;637
06/01/2021 16:15;06/01/2021 16:15;623;0;623
06/01/2021 16:30;06/01/2021 16:30;661;0;661
06/01/2021 16:45;06/01/2021 16:45;664;0;664
06/01/2021 17:00;06/01/2021 17:00;626;0;626
06/01/2021 17:15;06/01/2021 17:15;621;0;621
06/01/2021 17:30;06/01/2021 17:30;626;0;626
06/01/2021 17:45;06/01/2021 17:45;627;0;627
06/01/2021 18:00;06/01/2021 18:00;626;0;626
06/01/2021 18:15;06/01/2021 18:15;639;0;639
06/01/2021 18:30;06/01/2021 18:30;616;0;616
06/01/2021 18:45;06/01/2021 18:45;615;0;615
06/01/2021 19:00;06/01/2021 19:00;594;0;594
06/01/2021 19:15;06/01/2021 19:15;607;0;607
06/01/2021 19:30;06/01/2021 19:30;594;0;594
06/01/2021 19:45;06/01/2021 19:45;593;0;593
06/01/2021 20:00;06/01/2021 20:00;581;0;581
06/01/2021 20:15;06/01/2021 20:15;591;0;591
06/01/2021 20:30;06/01/2021 20:30;573;0;573
06/01/2021 20:45;06/01/2021 20:45;588;0;588
06/01/2021 21:00;06/01/2021 21:00;560;0;560
06/01/2021 21:15;06/01/2021 21:15;573;0;573
06/01/2021 21:30;06/01/2021 21:30;585;0;585
06/01/2021 21:45;06/01/2021 21:45;589;0;589
06/01/2021 22:00;06/01/2021 22:00;580;0;580
06/01/2021 22:15;06/01/2021 22:15;593;0;593
06/01/2021 22:30;06/01/2021 22:30;579;0;579
06/01/2021 22:45;06/01/2021 22:45;566;0;566
06/01/2021 23:00;06/01/2021 23:00;570;0;570
06/01/2021 23:15;06/01/2021 23:15;567;0;567
06/01/2021 23:30;06/01/2021 23:30;561;0;561
06/01/2021 23:45;06/01/2021 23:45;563;0;563
07/01/2021 00:00;07/01/2021 00:00;567;0;567
07/01/2021 00:15;07/01/2021 00:15;559;0;559
07/01/2021 00:30;07/01/2021 00:30;572;0;572
07/01/2021 00:45;07/01/2021 00:45;558;0;558
07/01/2021 01:00;07/01/2021 01:00;562;0;562
07/01/2021 01:15;07/01/2021 01:15;551;0;551
07/01/2021 01:30;07/01/2021 01:30;563;0;563
07/01/2021 01:45;07/01/2021 01:45;548;0;548
07/01/2021 02:00;07/01/2021 02:00;561;0;561
07/01/2021 02:15;07/01/2021 02:15;545;0;545
07/01/2021 02:30;07/01/2021 02:30;560;0;560
07/01/2021 02:45;07/01/2021 02:45;570;0;570
07/01/2021 03:00;07/01/2021 03:00;570;0;570
07/01/2021 03:15;07/01/2021 03:15;545;0;545
07/01/2021 03:30;07/01/2021 03:30;535;0;535
07/01/2021 03:45;07/01/2021 03:45;561;0;561
07/01/2021 04:00;07/01/2021 04:00;543;0;543
07/01/2021 04:15;07/01/2021 04:15;558;0;558
07/01/2021 04:30;07/01/2021 04:30;540;0;540
07/01/2021 04:45;07/01/2021 04:45;545;0;545
07/01/2021 05:00;07/01/2021 05:00;551;0;551
07/01/2021 05:15;07/01/2021 05:15;559;0;559
07/01/2021 05:30;07/01/2021 05:30;553;0;553
07/01/2021 05:45;07/01/2021 05:45;572;0;572
07/01/2021 06:00;07/01/2021 06:00;558;0;558
07/01/2021 06:15;07/01/2021 06:15;583;0;583
07/01/2021 06:30;07/01/2021 06:30;598;0;598
07/01/2021 06:45;07/01/2021 06:45;618;0;618
07/01/2021 07:00;07/01/2021 07:00;628;0;628
07/01/2021 07:15;07/01/2021 07:15;645;0;645
07/01/2021 07:30;07/01/2021 07:30;644;0;644
07/01/2021 07:45;07/01/2021 07:45;668;0;668
07/01/2021 08:00;07/01/2021 08:00;668;0;668
07/01/2021 08:15;07/01/2021 08:15;683;0;683
07/01/2021 08:30;07/01/2021 08:30;707;0;707
07/01/2021 08:45;07/01/2021 08:45;695;0;695
07/01/2021 09:00;07/01/2021 09:00;701;0;701
07/01/2021 09:15;07/01/2021 09:15;675;0;675
07/01/2021 09:30;07/01/2021 09:30;673;0;673
07/01/2021 09:45;07/01/2021 09:45;648;0;648
07/01/2021 10:00;07/01/2021 10:00;626;0;626
07/01/2021 10:15;07/01/2021 10:15;578;0;578
07/01/2021 10:30;07/01/2021 10:30;610;0;610
07/01/2021 10:45;07/01/2021 10:45;582;0;582
07/01/2021 11:00;07/01/2021 11:00;543;0;543
07/01/2021 11:15;07/01/2021 11:15;590;0;590
07/01/2021 11:30;07/01/2021 11:30;627;0;627
07/01/2021 11:45;07/01/2021 11:45;603;0;603
07/01/2021 12:00;07/01/2021 12:00;601;0;601
07/01/2021 12:15;07/01/2021 12:15;573;0;573
07/01/2021 12:30;07/01/2021 12:30;568;0;568
07/01/2021 12:45;07/01/2021 12:45;560;0;560
07/01/2021 13:00;07/01/2021 13:00;552;0;552
07/01/2021 13:15;07/01/2021 13:15;563;0;563
07/01/2021 13:30;07/01/2021 13:30;581;0;581
07/01/2021 13:45;07/01/2021 13:45;585;0;585
07/01/2021 14:00;07/01/2021 14:00;579;0;579
07/01/2021 14:15;07/01/2021 14:15;600;0;600
07/01/2021 14:30;07/01/2021 14:30;587;0;587
07/01/2021 14:45;07/01/2021 14:45;590;0;590
07/01/2021 15:00;07/01/2021 15:00;589;0;589
07/01/2021 15:15;07/01/2021 15:15;597;0;597
07/01/2021 15:30;07/01/2021 15:30;604;0;604
07/01/2021 15:45;07/01/2021 15:45;626;0;626
07/01/2021 16:00;07/01/2021 16:00;614;0;614
07/01/2021 16:15;07/01/2021 16:15;625;0;625
07/01/2021 16:30;07/01/2021 16:30;657;0;657
07/01/2021 16:45;07/01/2021 16:45;637;0;637
07/01/2021 17:00;07/01/2021 17:00;667;0;667
07/01/2021 17:15;07/01/2021 17:15;640;0;640
07/01/2021 17:30;07/01/2021 17:30;621;0;621
07/01/2021 17:45;07/01/2021 17:45;632;0;632
07/01/2021 18:00;07/01/2021 18:00;622;0;622
07/01/2021 18:15;07/01/2021 18:15;605;0;605
07/01/2021 18:30;07/01/2021 18:30;604;0;604
07/01/2021 18:45;07/01/2021 18:45;603;0;603
07/01/2021 19:00;07/01/2021 19:00;605;0;605
07/01/2021 19:15;07/01/2021 19:15;588;0;588
07/01/2021 19:30;07/01/2021 19:30;588;0;588
07/01/2021 19:45;07/01/2021 19:45;581;0;581
07/01/2021 20:00;07/01/2021 20:00;575;0;575
07/01/2021 20:15;07/01/2021 20:15;608;0;608
07/01/2021 20:30;07/01/2021 20:30;569;0;569
07/01/2021 20:45;07/01/2021 20:45;586;0;586
07/01/2021 21:00;07/01/2021 21:00;573;0;573
07/01/2021 21:15;07/01/2021 21:15;586;0;586
07/01/2021 21:30;07/01/2021 21:30;589;0;589
07/01/2021 21:45;07/01/2021 21:45;561;0;561
07/01/2021 22:00;07/01/2021 22:00;610;0;610
07/01/2021 22:15;07/01/2021 22:15;572;0;572
07/01/2021 22:30;07/01/2021 22:30;570;0;570
07/01/2021 22:45;07/01/2021 22:45;579;0;579
07/01/2021 23:00;07/01/2021 23:00;572;0;572
07/01/2021 23:15;07/01/2021 23:15;571;0;571
07/01/2021 23:30;07/01/2021 23:30;575;0;575
07/01/2021 23:45;07/01/2021 23:45;564;0;564
08/01/2021 00:00;08/01/2021 00:00;584;0;584
08/01/2021 00:15;08/01/2021 00:15;579;0;579
08/01/2021 00:30;08/01/2021 00:30;565;0;565
08/01/2021 00:45;08/01/2021 00:45;565;0;565
08/01/2021 01:00;08/01/2021 01:00;570;0;570
08/01/2021 01:15;08/01/2021 01:15;568;0;568
08/01/2021 01:30;08/01/2021 01:30;563;0;563
08/01/2021 01:45;08/01/2021 01:45;576;0;576
08/01/2021 02:00;08/01/2021 02:00;569;0;569
08/01/2021 02:15;08/01/2021 02:15;566;0;566
08/01/2021 02:30;08/01/2021 02:30;561;0;561
08/01/2021 02:45;08/01/2021 02:45;566;0;566
08/01/2021 03:00;08/01/2021 03:00;556;0;556
08/01/2021 03:15;08/01/2021 03:15;560;0;560
08/01/2021 03:30;08/01/2021 03:30;558;0;558
08/01/2021 03:45;08/01/2021 03:45;558;0;558
08/01/2021 04:00;08/01/2021 04:00;557;0;557
08/01/2021 04:15;08/01/2021 04:15;566;0;566
08/01/2021 04:30;08/01/2021 04:30;573;0;573
08/01/2021 04:45;08/01/2021 04:45;561;0;561
08/01/2021 05:00;08/01/2021 05:00;556;0;556
08/01/2021 05:15;08/01/2021 05:15;568;0;568
08/01/2021 05:30;08/01/2021 05:30;562;0;562
08/01/2021 05:45;08/01/2021 05:45;562;0;562
08/01/2021 06:00;08/01/2021 06:00;573;0;573
08/01/2021 06:15;08/01/2021 06:15;596;0;596
08/01/2021 06:30;08/01/2021 06:30;615;0;615
08/01/2021 06:45;08/01/2021 06:45;627;0;627
08/01/2021 07:00;08/01/2021 07:00;625;0;625
08/01/2021 07:15;08/01/2021 07:15;654;0;654
08/01/2021 07:30;08/01/2021 07:30;669;0;669
08/01/2021 07:45;08/01/2021 07:45;695;0;695
08/01/2021 08:00;08/01/2021 08:00;706;0;706
08/01/2021 08:15;08/01/2021 08:15;700;0;700
08/01/2021 08:30;08/01/2021 08:30;709;0;709
08/01/2021 08:45;08/01/2021 08:45;726;0;726
08/01/2021 09:00;08/01/2021 09:00;703;0;703
08/01/2021 09:15;08/01/2021 09:15;695;0;695
08/01/2021 09:30;08/01/2021 09:30;670;0;670
08/01/2021 09:45;08/01/2021 09:45;676;0;676
08/01/2021 10:00;08/01/2021 10:00;642;0;642
08/01/2021 10:15;08/01/2021 10:15;613;0;613
08/01/2021 10:30;08/01/2021 10:30;576;0;576
08/01/2021 10:45;08/01/2021 10:45;534;0;534
08/01/2021 11:00;08/01/2021 11:00;517;0;517
08/01/2021 11:15;08/01/2021 11:15;491;0;491
08/01/2021 11:30;08/01/2021 11:30;483;0;483
08/01/2021 11:45;08/01/2021 11:45;444;0;444
08/01/2021 12:00;08/01/2021 12:00;450;0;450
08/01/2021 12:15;08/01/2021 12:15;423;0;423
08/01/2021 12:30;08/01/2021 12:30;490;0;490
08/01/2021 12:45;08/01/2021 12:45;413;0;413
08/01/2021 13:00;08/01/2021 13:00;430;0;430
08/01/2021 13:15;08/01/2021 13:15;341;0;341
08/01/2021 13:30;08/01/2021 13:30;301;0;301
08/01/2021 13:45;08/01/2021 13:45;431;0;431
08/01/2021 14:00;08/01/2021 14:00;541;0;541
08/01/2021 14:15;08/01/2021 14:15;438;0;438
08/01/2021 14:30;08/01/2021 14:30;569;0;569
08/01/2021 14:45;08/01/2021 14:45;597;0;597
08/01/2021 15:00;08/01/2021 15:00;438;0;438
08/01/2021 15:15;08/01/2021 15:15;519;0;519
08/01/2021 15:30;08/01/2021 15:30;530;0;530
08/01/2021 15:45;08/01/2021 15:45;557;0;557
08/01/2021 16:00;08/01/2021 16:00;541;0;541
08/01/2021 16:15;08/01/2021 16:15;575;0;575
08/01/2021 16:30;08/01/2021 16:30;603;0;603
08/01/2021 16:45;08/01/2021 16:45;624;0;624
08/01/2021 17:00;08/01/2021 17:00;637;0;637
08/01/2021 17:15;08/01/2021 17:15;632;0;632
08/01/2021 17:30;08/01/2021 17:30;610;0;610
08/01/2021 17:45;08/01/2021 17:45;619;0;619
08/01/2021 18:00;08/01/2021 18:00;619;0;619
08/01/2021 18:15;08/01/2021 18:15;633;0;633
08/01/2021 18:30;08/01/2021 18:30;640;0;640
08/01/2021 18:45;08/01/2021 18:45;606;0;606
08/01/2021 19:00;08/01/2021 19:00;620;0;620
08/01/2021 19:15;08/01/2021 19:15;603;0;603
08/01/2021 19:30;08/01/2021 19:30;600;0;600
08/01/2021 19:45;08/01/2021 19:45;593;0;593
08/01/2021 20:00;08/01/2021 20:00;584;0;584
08/01/2021 20:15;08/01/2021 20:15;601;0;601
08/01/2021 20:30;08/01/2021 20:30;561;0;561
08/01/2021 20:45;08/01/2021 20:45;567;0;567
08/01/2021 21:00;08/01/2021 21:00;572;0;572
08/01/2021 21:15;08/01/2021 21:15;578;0;578
08/01/2021 21:30;08/01/2021 21:30;573;0;573
08/01/2021 21:45;08/01/2021 21:45;584;0;584
08/01/2021 22:00;08/01/2021 22:00;568;0;568
08/01/2021 22:15;08/01/2021 22:15;590;0;590
08/01/2021 22:30;08/01/2021 22:30;573;0;573
08/01/2021 22:45;08/01/2021 22:45;570;0;570
08/01/2021 23:00;08/01/2021 23:00;567;0;567
08/01/2021 23:15;08/01/2021 23:15;579;0;579
08/01/2021 23:30;08/01/2021 23:30;556;0;556
08/01/2021 23:45;08/01/2021 23:45;574;0;574
09/01/2021 00:00;09/01/2021 00:00;575;0;575
09/01/2021 00:15;09/01/2021 00:15;574;0;574
09/01/2021 00:30;09/01/2021 00:30;550;0;550
09/01/2021 00:45;09/01/2021 00:45;570;0;570
09/01/2021 01:00;09/01/2021 01:00;546;0;546
09/01/2021 01:15;09/01/2021 01:15;553;0;553
09/01/2021 01:30;09/01/2021 01:30;568;0;568
09/01/2021 01:45;09/01/2021 01:45;545;0;545
09/01/2021 02:00;09/01/2021 02:00;560;0;560
09/01/2021 02:15;09/01/2021 02:15;549;0;549
09/01/2021 02:30;09/01/2021 02:30;562;0;562
09/01/2021 02:45;09/01/2021 02:45;544;0;544
09/01/2021 03:00;09/01/2021 03:00;560;0;560
09/01/2021 03:15;09/01/2021 03:15;550;0;550
09/01/2021 03:30;09/01/2021 03:30;549;0;549
09/01/2021 03:45;09/01/2021 03:45;544;0;544
09/01/2021 04:00;09/01/2021 04:00;547;0;547
09/01/2021 04:15;09/01/2021 04:15;541;0;541
09/01/2021 04:30;09/01/2021 04:30;554;0;554
09/01/2021 04:45;09/01/2021 04:45;531;0;531
09/01/2021 05:00;09/01/2021 05:00;542;0;542
09/01/2021 05:15;09/01/2021 05:15;545;0;545
09/01/2021 05:30;09/01/2021 05:30;537;0;537
09/01/2021 05:45;09/01/2021 05:45;521;0;521
09/01/2021 06:00;09/01/2021 06:00;529;0;529
09/01/2021 06:15;09/01/2021 06:15;536;0;536
09/01/2021 06:30;09/01/2021 06:30;545;0;545
09/01/2021 06:45;09/01/2021 06:45;555;0;555
09/01/2021 07:00;09/01/2021 07:00;569;0;569
09/01/2021 07:15;09/01/2021 07:15;543;0;543
09/01/2021 07:30;09/01/2021 07:30;568;0;568
09/01/2021 07:45;09/01/2021 07:45;568;0;568
09/01/2021 08:00;09/01/2021 08:00;577;0;577
09/01/2021 08:15;09/01/2021 08:15;596;0;596
09/01/2021 08:30;09/01/2021 08:30;605;0;605
09/01/2021 08:45;09/01/2021 08:45;588;0;588
09/01/2021 09:00;09/01/2021 09:00;602;0;602
09/01/2021 09:15;09/01/2021 09:15;572;0;572
09/01/2021 09:30;09/01/2021 09:30;551;0;551
09/01/2021 09:45;09/01/2021 09:45;525;0;525
09/01/2021 10:00;09/01/2021 10:00;520;0;520
09/01/2021 10:15;09/01/2021 10:15;491;0;491
09/01/2021 10:30;09/01/2021 10:30;516;0;516
09/01/2021 10:45;09/01/2021 10:45;450;0;450
09/01/2021 11:00;09/01/2021 11:00;365;0;365
09/01/2021 11:15;09/01/2021 11:15;343;0;343
09/01/2021 11:30;09/01/2021 11:30;307;0;307
09/01/2021 11:45;09/01/2021 11:45;224;0;224
09/01/2021 12:00;09/01/2021 12:00;415;0;415
09/01/2021 12:15;09/01/2021 12:15;344;0;344
09/01/2021 12:30;09/01/2021 12:30;213;0;213
09/01/2021 12:45;09/01/2021 12:45;200;0;200
09/01/2021 13:00;09/01/2021 13:00;179;0;179
09/01/2021 13:15;09/01/2021 13:15;233;0;233
09/01/2021 13:30;09/01/2021 13:30;239;0;239
09/01/2021 13:45;09/01/2021 13:45;155;0;155
09/01/2021 14:00;09/01/2021 14:00;290;0;290
09/01/2021 14:15;09/01/2021 14:15;359;0;359
09/01/2021 14:30;09/01/2021 14:30;274;0;274
09/01/2021 14:45;09/01/2021 14:45;224;0;224
09/01/2021 15:00;09/01/2021 15:00;372;0;372
09/01/2021 15:15;09/01/2021 15:15;341;0;341
09/01/2021 15:30;09/01/2021 15:30;456;0;456
09/01/2021 15:45;09/01/2021 15:45;439;0;439
09/01/2021 16:00;09/01/2021 16:00;420;0;420
09/01/2021 16:15;09/01/2021 16:15;415;0;415
09/01/2021 16:30;09/01/2021 16:30;499;0;499
09/01/2021 16:45;09/01/2021 16:45;463;0;463
09/01/2021 17:00;09/01/2021 17:00;495;0;495
09/01/2021 17:15;09/01/2021 17:15;499;0;499
09/01/2021 17:30;09/01/2021 17:30;485;0;485
09/01/2021 17:45;09/01/2021 17:45;490;0;490
09/01/2021 18:00;09/01/2021 18:00;516;0;516
09/01/2021 18:15;09/01/2021 18:15;520;0;520
09/01/2021 18:30;09/01/2021 18:30;499;0;499
09/01/2021 18:45;09/01/2021 18:45;491;0;491
09/01/2021 19:00;09/01/2021 19:00;500;0;500
09/01/2021 19:15;09/01/2021 19:15;500;0;500
09/01/2021 19:30;09/01/2021 19:30;493;0;493
09/01/2021 19:45;09/01/2021 19:45;497;0;497
09/01/2021 20:00;09/01/2021 20:00;493;0;493
09/01/2021 20:15;09/01/2021 20:15;517;0;517
09/01/2021 20:30;09/01/2021 20:30;516;0;516
09/01/2021 20:45;09/01/2021 20:45;493;0;493
09/01/2021 21:00;09/01/2021 21:00;507;0;507
09/01/2021 21:15;09/01/2021 21:15;522;0;522
09/01/2021 21:30;09/01/2021 21:30;532;0;532
09/01/2021 21:45;09/01/2021 21:45;530;0;530
09/01/2021 22:00;09/01/2021 22:00;530;0;530
09/01/2021 22:15;09/01/2021 22:15;528;0;528
09/01/2021 22:30;09/01/2021 22:30;545;0;545
09/01/2021 22:45;09/01/2021 22:45;534;0;534
09/01/2021 23:00;09/01/2021 23:00;553;0;553
09/01/2021 23:15;09/01/2021 23:15;533;0;533
09/01/2021 23:30;09/01/2021 23:30;550;0;550
09/01/2021 23:45;09/01/2021 23:45;535;0;535
10/01/2021 00:00;10/01/2021 00:00;538;0;538
10/01/2021 00:15;10/01/2021 00:15;566;0;566
10/01/2021 00:30;10/01/2021 00:30;524;0;524
10/01/2021 00:45;10/01/2021 00:45;540;0;540
10/01/2021 01:00;10/01/2021 01:00;548;0;548
10/01/2021 01:15;10/01/2021 01:15;545;0;545
10/01/2021 01:30;10/01/2021 01:30;512;0;512
10/01/2021 01:45;10/01/2021 01:45;548;0;548
10/01/2021 02:00;10/01/2021 02:00;552;0;552
10/01/2021 02:15;10/01/2021 02:15;541;0;541
10/01/2021 02:30;10/01/2021 02:30;539;0;539
10/01/2021 02:45;10/01/2021 02:45;532;0;532
10/01/2021 03:00;10/01/2021 03:00;547;0;547
10/01/2021 03:15;10/01/2021 03:15;539;0;539
10/01/2021 03:30;10/01/2021 03:30;527;0;527
10/01/2021 03:45;10/01/2021 03:45;549;0;549
10/01/2021 04:00;10/01/2021 04:00;524;0;524
10/01/2021 04:15;10/01/2021 04:15;543;0;543
10/01/2021 04:30;10/01/2021 04:30;546;0;546
10/01/2021 04:45;10/01/2021 04:45;525;0;525
10/01/2021 05:00;10/01/2021 05:00;546;0;546
10/01/2021 05:15;10/01/2021 05:15;515;0;515
10/01/2021 05:30;10/01/2021 05:30;523;0;523
10/01/2021 05:45;10/01/2021 05:45;512;0;512
10/01/2021 06:00;10/01/2021 06:00;510;0;510
10/01/2021 06:15;10/01/2021 06:15;521;0;521
10/01/2021 06:30;10/01/2021 06:30;532;0;532
10/01/2021 06:45;10/01/2021 06:45;533;0;533
10/01/2021 07:00;10/01/2021 07:00;517;0;517
10/01/2021 07:15;10/01/2021 07:15;527;0;527
10/01/2021 07:30;10/01/2021 07:30;529;0;529
10/01/2021 07:45;10/01/2021 07:45;511;0;511
10/01/2021 08:00;10/01/2021 08:00;526;0;526
10/01/2021 08:15;10/01/2021 08:15;536;0;536
10/01/2021 08:30;10/01/2021 08:30;514;0;514
10/01/2021 08:45;10/01/2021 08:45;530;0;530
10/01/2021 09:00;10/01/2021 09:00;509;0;509
10/01/2021 09:15;10/01/2021 09:15;485;0;485
10/01/2021 09:30;10/01/2021 09:30;477;0;477
10/01/2021 09:45;10/01/2021 09:45;447;0;447
10/01/2021 10:00;10/01/2021 10:00;417;0;417
10/01/2021 10:15;10/01/2021 10:15;369;0;369
10/01/2021 10:30;10/01/2021 10:30;347;0;347
10/01/2021 10:45;10/01/2021 10:45;280;0;280
10/01/2021 11:00;10/01/2021 11:00;242;0;242
10/01/2021 11:15;10/01/2021 11:15;399;0;399
10/01/2021 11:30;10/01/2021 11:30;277;0;277
10/01/2021 11:45;10/01/2021 11:45;219;0;219
10/01/2021 12:00;10/01/2021 12:00;186;0;186
10/01/2021 12:15;10/01/2021 12:15;159;0;159
10/01/2021 12:30;10/01/2021 12:30;231;0;231
10/01/2021 12:45;10/01/2021 12:45;437;0;437
10/01/2021 13:00;10/01/2021 13:00;451;0;451
10/01/2021 13:15;10/01/2021 13:15;458;0;458
10/01/2021 13:30;10/01/2021 13:30;467;0;467
10/01/2021 13:45;10/01/2021 13:45;465;0;465
10/01/2021 14:00;10/01/2021 14:00;459;0;459
10/01/2021 14:15;10/01/2021 14:15;447;0;447
10/01/2021 14:30;10/01/2021 14:30;452;0;452
10/01/2021 14:45;10/01/2021 14:45;444;0;444
10/01/2021 15:00;10/01/2021 15:00;461;0;461
10/01/2021 15:15;10/01/2021 15:15;469;0;469
10/01/2021 15:30;10/01/2021 15:30;478;0;478
10/01/2021 15:45;10/01/2021 15:45;496;0;496
10/01/2021 16:00;10/01/2021 16:00;496;0;496
10/01/2021 16:15;10/01/2021 16:15;490;0;490
10/01/2021 16:30;10/01/2021 16:30;507;0;507
10/01/2021 16:45;10/01/2021 16:45;484;0;484
10/01/2021 17:00;10/01/2021 17:00;502;0;502
10/01/2021 17:15;10/01/2021 17:15;484;0;484
10/01/2021 17:30;10/01/2021 17:30;475;0;475
10/01/2021 17:45;10/01/2021 17:45;483;0;483
10/01/2021 18:00;10/01/2021 18:00;496;0;496
10/01/2021 18:15;10/01/2021 18:15;484;0;484
10/01/2021 18:30;10/01/2021 18:30;478;0;478
10/01/2021 18:45;10/01/2021 18:45;525;0;525
10/01/2021 19:00;10/01/2021 19:00;505;0;505
10/01/2021 19:15;10/01/2021 19:15;514;0;514
10/01/2021 19:30;10/01/2021 19:30;507;0;507
10/01/2021 19:45;10/01/2021 19:45;497;0;497
10/01/2021 20:00;10/01/2021 20:00;498;0;498
10/01/2021 20:15;10/01/2021 20:15;516;0;516
10/01/2021 20:30;10/01/2021 20:30;517;0;517
10/01/2021 20:45;10/01/2021 20:45;505;0;505
10/01/2021 21:00;10/01/2021 21:00;514;0;514
10/01/2021 21:15;10/01/2021 21:15;525;0;525
10/01/2021 21:30;10/01/2021 21:30;534;0;534
10/01/2021 21:45;10/01/2021 21:45;520;0;520
10/01/2021 22:00;10/01/2021 22:00;539;0;539
10/01/2021 22:15;10/01/2021 22:15;534;0;534
10/01/2021 22:30;10/01/2021 22:30;528;0;528
10/01/2021 22:45;10/01/2021 22:45;531;0;531
10/01/2021 23:00;10/01/2021 23:00;541;0;541
10/01/2021 23:15;10/01/2021 23:15;524;0;524
10/01/2021 23:30;10/01/2021 23:30;544;0;544
10/01/2021 23:45;10/01/2021 23:45;533;0;533
11/01/2021 00:00;11/01/2021 00:00;539;0;539
11/01/2021 00:15;11/01/2021 00:15;543;0;543
11/01/2021 00:30;11/01/2021 00:30;534;0;534
11/01/2021 00:45;11/01/2021 00:45;544;0;544
11/01/2021 01:00;11/01/2021 01:00;549;0;549
11/01/2021 01:15;11/01/2021 01:15;541;0;541
11/01/2021 01:30;11/01/2021 01:30;545;0;545
11/01/2021 01:45;11/01/2021 01:45;540;0;540
11/01/2021 02:00;11/01/2021 02:00;541;0;541
11/01/2021 02:15;11/01/2021 02:15;542;0;542
11/01/2021 02:30;11/01/2021 02:30;545;0;545
11/01/2021 02:45;11/01/2021 02:45;536;0;536
11/01/2021 03:00;11/01/2021 03:00;551;0;551
11/01/2021 03:15;11/01/2021 03:15;528;0;528
11/01/2021 03:30;11/01/2021 03:30;540;0;540
11/01/2021 03:45;11/01/2021 03:45;545;0;545
11/01/2021 04:00;11/01/2021 04:00;522;0;522
11/01/2021 04:15;11/01/2021 04:15;543;0;543
11/01/2021 04:30;11/01/2021 04:30;549;0;549
11/01/2021 04:45;11/01/2021 04:45;538;0;538
11/01/2021 05:00;11/01/2021 05:00;543;0;543
11/01/2021 05:15;11/01/2021 05:15;532;0;532
11/01/2021 05:30;11/01/2021 05:30;532;0;532
11/01/2021 05:45;11/01/2021 05:45;533;0;533
11/01/2021 06:00;11/01/2021 06:00;537;0;537
11/01/2021 06:15;11/01/2021 06:15;578;0;578
11/01/2021 06:30;11/01/2021 06:30;586;0;586
11/01/2021 06:45;11/01/2021 06:45;614;0;614
11/01/2021 07:00;11/01/2021 07:00;596;0;596
11/01/2021 07:15;11/01/2021 07:15;647;0;647
11/01/2021 07:30;11/01/2021 07:30;640;0;640
11/01/2021 07:45;11/01/2021 07:45;647;0;647
11/01/2021 08:00;11/01/2021 08:00;675;0;675
11/01/2021 08:15;11/01/2021 08:15;677;0;677
11/01/2021 08:30;11/01/2021 08:30;678;0;678
11/01/2021 08:45;11/01/2021 08:45;683;0;683
11/01/2021 09:00;11/01/2021 09:00;703;0;703
